id_municipio_ibge;nome_municipio;populacao_municipio;id_foro;nome_foro;total_varas_foro;entrancia;endereco_sede;latitude;longitude;id_cj;nome_cj;id_raj;nome_raj;populacao_foro;qt_cidades_foro;cidades_no_foro;qt_cidades_cj;cidades_na_cj;unidades;total_varas_municipio;varas_municipio;varas_foro
3502754;Araçariguama;21522;3550605;São Roque;5;Entrância Intermediária;Avenida John Fitzgerald Kennedy , 355 - Centro, 18130-510;-23.548976555477193;-47.10953693220326;19;19ª Sorocaba;10;10ª Sorocaba;101006;2;Araçariguama, São Roque;12;Alumínio, Araçariguama, Araçoiaba da Serra, Ibiúna, Mairinque, Piedade, Pilar do Sul, Salto de Pirapora, Sorocaba, São Roque, Tapiraí, Votorantim;;0;;1ª Vara Cível, 2ª Vara Cível, Juizado Especial Cível e Criminal, Vara Criminal, Vara do Juizado Especial Cível e Criminal
3502804;Araçatuba;200124;3502804;Araçatuba;12;Entrância Final;Rua Cândido Portinari , 975 - Jardim Nova Iorque, 16018-305;-21.113865960040386;-50.57449245668761;36;36ª Araçatuba;2;2ª Araçatuba;208503;2;Araçatuba, Santo Antônio do Aracanguá;26;Alto Alegre, Araçatuba, Avanhandava, Barbosa, Bento de Abreu, Bilac, Birigui, Braúna, Brejo Alegre, Buritama, Clementina, Coroados, Gabriel Monteiro, Glicério, Guararapes, Lourdes, Luiziânia, Penápolis, Piacatu, Planalto, Rubiácea, Santo Antônio do Aracanguá, Santópolis do Aguapeí, Turiúba, Valparaíso, Zacarias;Forum Araçatuba V - Serviço de Atendimento Psicossocial, Forum Araçatuba VI - CEJUSC, Forum Araçatuba VI - TERRENO, Fórum Araçatuba I - PRINCIPAL, Fórum Araçatuba II - VARA DA FAZENDA, Fórum Araçatuba III - DARAJ, Fórum Araçatuba IV - Ofício das Execuções Criminais - DEECRIM, Fórum Araçatuba IV - RESIDÊNCIA OFICIAL;12;1ª Vara Criminal, 1ª Vara Cível, 1ª Vara da Família e das Sucessões, 2ª Vara Criminal, 2ª Vara Cível, 3ª Vara Criminal, 3ª Vara Cível, 4ª Vara Cível, 5ª Vara Cível, Juizado Especial Cível, Vara da Comarca de Araçatuba, Vara da Fazenda Pública;1ª Vara Criminal, 1ª Vara Cível, 1ª Vara da Família e das Sucessões, 2ª Vara Criminal, 2ª Vara Cível, 3ª Vara Criminal, 3ª Vara Cível, 4ª Vara Cível, 5ª Vara Cível, Juizado Especial Cível, Vara da Comarca de Araçatuba, Vara da Fazenda Pública
3502903;Araçoiaba da Serra;32443;3552205;Sorocaba;21;Entrância Final;Rua 28 de outubro , 665 - Alto Boa Vista, 18087-080;-23.464551916584632;-47.44675984401024;19;19ª Sorocaba;10;10ª Sorocaba;756125;2;Araçoiaba da Serra, Sorocaba;12;Alumínio, Araçariguama, Araçoiaba da Serra, Ibiúna, Mairinque, Piedade, Pilar do Sul, Salto de Pirapora, Sorocaba, São Roque, Tapiraí, Votorantim;;0;;1ª Vara Criminal, 1ª Vara Cível, 1ª Vara da Família e das Sucessões, 1ª Vara do Juizado Especial Cível, 2ª Vara Criminal, 2ª Vara Cível, 2ª Vara da Família e das Sucessões, 2ª Vara do Juizado Especial Cível, 3ª Vara Criminal, 3ª Vara Cível, 3ª Vara da Família e das Sucessões, 4ª Vara Criminal, 4ª Vara Cível, 5ª Vara Cível, 6ª Vara Cível, 7ª Vara Cível, Ofício do Juizado Especial Cível, Vara da Fazenda Pública, Vara da Infância e da Juventude, Vara do Juizado Especial Criminal e da Violência Doméstica e Familiar contra a Mulher, Vara do Júri e Execuções Criminais
3503000;Aramina;5420;3520103;Igarapava;2;Entrância Inicial;Rua Capitão Antonio Augusto Maciel , 130 - centro, 14540-000;-20.06367174562095;-47.68247017338765;40;40ª Ituverava;6;6ª Ribeirão Preto;35988;3;Aramina, Buritizal, Igarapava;8;Aramina, Buritizal, Guará, Igarapava, Ipuã, Ituverava, Miguelópolis, São Joaquim da Barra;;0;;Juizado Especial Cível e Criminal, Vara
3503109;Arandu;6885;3504503;Avaré;5;Entrância Final;Rua: ABILIO GARCIA , 527 - Vila Jussara Maria, 18706-040;-23.07520383487069;-48.89401022320111;24;24ª Avaré;3;3ª Bauru;99690;2;Arandu, Avaré;11;Arandu, Avaré, Cerqueira César, Coronel Macedo, Fartura, Iaras, Itaí, Paranapanema, Taguaí, Taquarituba, Águas de Santa Bárbara;;0;;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, Vara do Juizado Especial Cível e Criminal
3503158;Arapeí;2330;3504909;Bananal;2;Entrância Inicial;Praça Rubião Jr. 305 , 305 - Centro, 12850-000;-22.733833474129572;-44.334507607857255;48;48ª Guaratinguetá;9;9ª São José dos Campos;16152;3;Arapeí, Bananal, São José do Barreiro;17;Aparecida, Arapeí, Areias, Bananal, Cachoeira Paulista, Canas, Cruzeiro, Cunha, Guaratinguetá, Lavrinhas, Lorena, Piquete, Potim, Queluz, Roseira, Silveiras, São José do Barreiro;;0;;Juizado Especial Cível, Vara Judicial
3503208;Araraquara;242228;3503208;Araraquara;16;Entrância Final;Av. D.  Pedro  II , 764 - Centro, 14801-040;-21.79163084888198;-48.181323820515914;13;13ª Araraquara;6;6ª Ribeirão Preto;256241;3;Araraquara, Gavião Peixoto, Nova Europa;14;Américo Brasiliense, Araraquara, Borborema, Dobrada, Gavião Peixoto, Iacanga, Ibitinga, Itápolis, Matão, Motuca, Nova Europa, Rincão, Santa Lúcia, Tabatinga;Fórum Araraquara II - Vara da Infância e da Juventude, Fórum Araraquara III - (CEJUSC), Fórum Juiz Macedo Couto;16;1ª Vara Criminal, 1ª Vara Cível, 1ª Vara da Família e das Sucessões, 2ª Vara Criminal, 2ª Vara Cível, 2ª Vara da Família e das Sucessões, 3ª Vara Criminal, 3ª Vara Cível, 4ª Vara Cível, 5ª Vara Cível, da Juventude e do Idoso, Ofício do Juizado Especial Cível, Vara da Fazenda Pública, Vara da Infância, Vara de Execuções Criminais, Vara do Juizado Especial Cível;1ª Vara Criminal, 1ª Vara Cível, 1ª Vara da Família e das Sucessões, 2ª Vara Criminal, 2ª Vara Cível, 2ª Vara da Família e das Sucessões, 3ª Vara Criminal, 3ª Vara Cível, 4ª Vara Cível, 5ª Vara Cível, da Juventude e do Idoso, Ofício do Juizado Especial Cível, Vara da Fazenda Pública, Vara da Infância, Vara de Execuções Criminais, Vara do Juizado Especial Cível
3503307;Araras;130866;3503307;Araras;6;Entrância Intermediária;Av. Zurita , 681 - Jardim Belvedere, 00000-000;-22.34616229340955;-47.32385729530246;10;10ª Limeira;4;4ª Campinas;130866;1;Araras;4;Araras, Cordeirópolis, Iracemápolis, Limeira;Forum Araras II - ANEXO FISCAL, Fórum Araras - (Des.Manoel Carlos  da Costa Leite), Fórum Araras III (CEJUSC na Universidade de Araras - UNAR), Fórum Araras IV (CEJUSC), Fórum Araras V - (Anexo da Violência Doméstica);6;1ª Vara Cível, 2ª Vara Cível, 3ª Vara Cível, Ofício do Juizado Especial Cível e Criminal, Vara Criminal, Vara do Juizado Especial Cível e Criminal;1ª Vara Cível, 2ª Vara Cível, 3ª Vara Cível, Ofício do Juizado Especial Cível e Criminal, Vara Criminal, Vara do Juizado Especial Cível e Criminal
3503356;Arco-Íris;2044;3555000;Tupã;5;Entrância Final;Rua Nhambiquaras , 1731 - centro, 17600-060;-21.947277997451096;-50.53461790893955;30;30ª Tupã;5;5ª Presidente Prudente;87621;5;Arco-Íris, Herculândia, Queiroz, Rinópolis, Tupã;17;Adamantina, Arco-Íris, Bastos, Flórida Paulista, Herculândia, Iacri, Inúbia Paulista, Lucélia, Mariápolis, Osvaldo Cruz, Parapuã, Pracinha, Queiroz, Rinópolis, Sagres, Salmourão, Tupã;;0;;1ª Vara Cível, 2ª Vara Cível, 3ª Vara Cível, Juizado Especial Cível, Vara Criminal
3503406;Arealva;8130;3506003;Bauru;16;Entrância Final;Rua Afonso Pena , 5-40 - Bela Vista, 17060-900;-22.253995421795278;-49.12613527219807;32;32ª Bauru;3;3ª Bauru;391759;3;Arealva, Avaí, Bauru;18;Agudos, Arealva, Avaí, Balbinos, Bauru, Borebi, Cabrália Paulista, Duartina, Lençóis Paulista, Lucianópolis, Paulistânia, Pirajuí, Piratininga, Pongaí, Presidente Alves, Reginópolis, Ubirajara, Uru;;0;;1ª Vara Criminal, 1ª Vara Cível, 1ª Vara da Família e das Sucessões, 1ª Vara do Juizado Especial Cível, 1º Ofício do Juizado Especial Cível, 2ª Vara Criminal, 2ª Vara Cível, 2ª Vara da Família e das Sucessões, 3ª Vara Criminal, 3ª Vara Cível, 4ª Vara Criminal, 4ª Vara Cível, 5ª Vara Cível, 6ª Vara Cível, 7ª Vara Cível, Vara da Infância e Juventude
3503505;Areias;3577;3541901;Queluz;2;Entrância Inicial;Praça Portugal , 174 - Centro, 12800-000;-22.50424620010594;-44.78528819456312;48;48ª Guaratinguetá;9;9ª São José dos Campos;12736;2;Areias, Queluz;17;Aparecida, Arapeí, Areias, Bananal, Cachoeira Paulista, Canas, Cruzeiro, Cunha, Guaratinguetá, Lavrinhas, Lorena, Piquete, Potim, Queluz, Roseira, Silveiras, São José do Barreiro;;0;;Juizado Especial Cível, Vara Judicial
3503604;Areiópolis;10130;3550100;São Manuel;1;Entrância Inicial;Rua Ettore Targa , s/nº - Centro, 18652330;-22.682250849603978;-48.54043524992775;23;23ª Botucatu;3;3ª Bauru;52545;3;Areiópolis, Pratânia, São Manuel;9;Anhembi, Areiópolis, Botucatu, Conchas, Itatinga, Pardinho, Pereiras, Pratânia, São Manuel;;0;;1º Vara Judicial
3503703;Ariranha;7602;3545605;Santa Adélia;4;Entrância Inicial;Praça Doutor Adhemar de Barros , 255 - Centro, 15950-000;-21.317775593689618;-48.819015715892654;15;15ª Catanduva;8;8ª São José do Rio Preto;31270;3;Ariranha, Palmares Paulista, Santa Adélia;16;Ariranha, Catanduva, Catiguá, Elisiário, Ibirá, Irapuã, Itajobi, Marapoama, Novais, Novo Horizonte, Palmares Paulista, Pindorama, Sales, Santa Adélia, Tabapuã, Urupês;;0;;Juizado Especial Criminal, Juizado Especial Cível, Ofício Judicial da Vara Única da Comarca, Vara Judicial
3503802;Artur Nogueira;51456;3503802;Artur Nogueira;0;Entrância Intermediária;Rua 13 de Maio , 140/150 - Centro, 13160-170;-22.561187581845694;-47.13215681444314;7;7ª Mogi Mirim;4;4ª Campinas;86116;3;Artur Nogueira, Engenheiro Coelho, Holambra;8;Artur Nogueira, Conchal, Engenheiro Coelho, Estiva Gerbi, Holambra, Itapira, Mogi Guaçu, Mogi Mirim;Fórum Artur Nogueira, Fórum Artur Nogueira (CEJUSC);0;;
3503901;Arujá;86678;3503901;Arujá;1;Entrância Intermediária;Rua Albino Rodrigues Neves , 610 - Center Ville, 07401125;-23.38600696697974;-46.31903500298811;44;44ª Guarulhos;1;1ª Grande São Paulo;86678;1;Arujá;5;Arujá, Guarulhos, Igaratá, Mairiporã, Santa Isabel;Forum Arujá III (Setor Técnico), Fórum Arujá II, Fórum Arujá IV - Execuções Fiscais, Fórum Arujá IV - Juizado Especial, Fórum Arujá V (Salão do Júri), Fórum Arujá VI - Juizado Especial Cível e Criminal, Fórum Arujá VII - Deposito de Material e Arquivo de Processos, Fórum Arujá VIII - Cejusc, Fórum Fernando de Albuquerque Prado;1;1ª Vara Judicial;1ª Vara Judicial
3503950;Aspásia;1842;3555802;Urânia;2;Entrância Inicial;Avenida Barão do Rio Branco , 818 - Centro, 15760-000;-20.20893696772616;-50.652530592659005;55;55ª Jales;2;2ª Araçatuba;12320;3;Aspásia, Santa Salete, Urânia;23;Aparecida d'Oeste, Aspásia, Auriflama, Dirce Reis, Guzolândia, Jales, Marinópolis, Mesópolis, Nova Canaã Paulista, Palmeira d'Oeste, Paranapuã, Pontalinda, Rubinéia, Santa Albertina, Santa Clara d'Oeste, Santa Fé do Sul, Santa Rita d'Oeste, Santa Salete, Santana da Ponte Pensa, São Francisco, Três Fronteiras, Urânia, Vitória Brasil;;0;;Juizado Especial Cível, Vara Judicial
3504008;Assis;101409;3504008;Assis;8;Entrância Final;Rua Doutor Lício Brandão de Camargo , 50 - Vila Clementina, 19802-300;-22.60173299588268;-50.42076115506051;26;26ª Assis;5;5ª Presidente Prudente;126347;4;Assis, Echaporã, Florínia, Tarumã;18;Assis, Borá, Campos Novos Paulista, Cruzália, Cândido Mota, Echaporã, Florínia, Ibirarema, João Ramalho, Lutécia, Maracaí, Oscar Bressane, Palmital, Paraguaçu Paulista, Pedrinhas Paulista, Platina, Quatá, Tarumã;Fórum Assis  (Depósito) [Desativado], Fórum Assis I - Dr. José Claudino de Oliveira Dias, Fórum Assis II - (Vara da Fazenda Pública), Fórum Assis III - (Juizado Especial Cível e Criminal), Fórum Assis IV - (CEJUSC - ACIA), Fórum Assis V - (CEJUSC - UNIP), Fórum Assis V - (Depósito);8;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal e do Juizado de Violência Doméstica e Familiar contra a Mulher, 2ª Vara Cível, 3ª Vara Cível, Corregedoria dos Presídios e da Polícia Judiciária, Seção Processual I e II, Vara da Família e das Sucessões;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal e do Juizado de Violência Doméstica e Familiar contra a Mulher, 2ª Vara Cível, 3ª Vara Cível, Corregedoria dos Presídios e da Polícia Judiciária, Seção Processual I e II, Vara da Família e das Sucessões
3504107;Atibaia;158647;3504107;Atibaia;9;Entrância Final;Rua Bartolomeu Peranovich , 200 - Centro, 12940-610;-23.123277247572176;-46.58678903900698;6;6ª Bragança Paulista;4;4ª Campinas;158647;1;Atibaia;11;Atibaia, Bom Jesus dos Perdões, Bragança Paulista, Jarinu, Joanópolis, Nazaré Paulista, Pedra Bela, Pinhalzinho, Piracaia, Tuiuti, Vargem;"CEJUSC Atibaia, Fórum ""Dr. Álvaro Correia Lima"", Fórum Atibaia (DESOCUPADO), Fórum Atibaia II (Devolvido a partir de 17.12.2021)";9;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, 3ª Vara Criminal, 3ª Vara Cível, 4ª Vara Cível, Juizado Especial Cível e Criminal, Vara do Juizado Especial Cível e Criminal;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, 3ª Vara Criminal, 3ª Vara Cível, 4ª Vara Cível, Juizado Especial Cível e Criminal, Vara do Juizado Especial Cível e Criminal
3504206;Auriflama;13692;3504206;Auriflama;2;Entrância Inicial;Rua Doutor Márcio da Mata Bianco , 52/25 - centro, 15350-000;-20.64414566579949;-50.579955333538045;55;55ª Jales;2;2ª Araçatuba;17938;2;Auriflama, Guzolândia;23;Aparecida d'Oeste, Aspásia, Auriflama, Dirce Reis, Guzolândia, Jales, Marinópolis, Mesópolis, Nova Canaã Paulista, Palmeira d'Oeste, Paranapuã, Pontalinda, Rubinéia, Santa Albertina, Santa Clara d'Oeste, Santa Fé do Sul, Santa Rita d'Oeste, Santa Salete, Santana da Ponte Pensa, São Francisco, Três Fronteiras, Urânia, Vitória Brasil;Fórum Auriflama - (Ministro Domingos Franciulli Neto);2;Juizado Especial Cível, Vara Judicial;Juizado Especial Cível, Vara Judicial
3504305;Avaí;4483;3506003;Bauru;16;Entrância Final;Rua Afonso Pena , 5-40 - Bela Vista, 17060-900;-22.253995421795278;-49.12613527219807;32;32ª Bauru;3;3ª Bauru;391759;3;Arealva, Avaí, Bauru;18;Agudos, Arealva, Avaí, Balbinos, Bauru, Borebi, Cabrália Paulista, Duartina, Lençóis Paulista, Lucianópolis, Paulistânia, Pirajuí, Piratininga, Pongaí, Presidente Alves, Reginópolis, Ubirajara, Uru;;0;;1ª Vara Criminal, 1ª Vara Cível, 1ª Vara da Família e das Sucessões, 1ª Vara do Juizado Especial Cível, 1º Ofício do Juizado Especial Cível, 2ª Vara Criminal, 2ª Vara Cível, 2ª Vara da Família e das Sucessões, 3ª Vara Criminal, 3ª Vara Cível, 4ª Vara Criminal, 4ª Vara Cível, 5ª Vara Cível, 6ª Vara Cível, 7ª Vara Cível, Vara da Infância e Juventude
3504404;Avanhandava;11263;3537305;Penápolis;5;Entrância Intermediária;Praça Doutor Carlos Sampaio Filho , 190 - Centro, 16300-000;-21.405402830387295;-50.0956961896093;36;36ª Araçatuba;2;2ª Araçatuba;96618;7;Alto Alegre, Avanhandava, Barbosa, Braúna, Glicério, Luiziânia, Penápolis;26;Alto Alegre, Araçatuba, Avanhandava, Barbosa, Bento de Abreu, Bilac, Birigui, Braúna, Brejo Alegre, Buritama, Clementina, Coroados, Gabriel Monteiro, Glicério, Guararapes, Lourdes, Luiziânia, Penápolis, Piacatu, Planalto, Rubiácea, Santo Antônio do Aracanguá, Santópolis do Aguapeí, Turiúba, Valparaíso, Zacarias;;0;;1ª Vara Judicial, 2ª Vara Judicial, 3ª Vara Judicial, 4ª Vara Judicial, Vara do Juizado Especial Cível e Criminal
3504503;Avaré;92805;3504503;Avaré;5;Entrância Final;Rua: ABILIO GARCIA , 527 - Vila Jussara Maria, 18706-040;-23.07520383487069;-48.89401022320111;24;24ª Avaré;3;3ª Bauru;99690;2;Arandu, Avaré;11;Arandu, Avaré, Cerqueira César, Coronel Macedo, Fartura, Iaras, Itaí, Paranapanema, Taguaí, Taquarituba, Águas de Santa Bárbara;Desocupado, Fórum Avaré - I, Fórum Avaré - II (CEJUSC), Z-Fórum Avaré (Desativado);5;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, Vara do Juizado Especial Cível e Criminal;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, Vara do Juizado Especial Cível e Criminal
3504602;Bady Bassitt;27260;3549805;São José do Rio Preto;7;Entrância Final;Rua Marechal Deodoro da Fonseca , 3036 - Centro, 15010-902;-20.7972300873495;-49.35810215162149;16;16ª São José do Rio Preto;8;8ª São José do Rio Preto;559137;6;Bady Bassitt, Cedral, Guapiaçu, Ipiguá, São José do Rio Preto, Uchoa;33;Adolfo, Américo de Campos, Bady Bassitt, Bálsamo, Cedral, Cosmorama, Guapiaçu, Icém, Ipiguá, Jaci, José Bonifácio, Macaubal, Mendonça, Mirassol, Mirassolândia, Monte Aprazível, Neves Paulista, Nipoã, Nova Aliança, Nova Granada, Onda Verde, Orindiúva, Palestina, Paulo de Faria, Poloni, Potirendaba, Riolândia, Sebastianópolis do Sul, São José do Rio Preto, Tanabi, Ubarana, Uchoa, União Paulista;;0;;1ª Vara Criminal, 2ª Vara Criminal, 3ª Vara Criminal, 4ª Vara Criminal, 5ª Vara Criminal, Vara de Execuções Criminais, Vara do DEECRIM
3504701;Balbinos;3887;3538907;Pirajuí;3;Entrância Inicial;Praça Doutor Pedro da Rocha Braga , 43 - Centro, 16600-041;-21.957602612247964;-49.413609857419374;32;32ª Bauru;3;3ª Bauru;42566;6;Balbinos, Pirajuí, Pongaí, Presidente Alves, Reginópolis, Uru;18;Agudos, Arealva, Avaí, Balbinos, Bauru, Borebi, Cabrália Paulista, Duartina, Lençóis Paulista, Lucianópolis, Paulistânia, Pirajuí, Piratininga, Pongaí, Presidente Alves, Reginópolis, Ubirajara, Uru;;0;;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível
3504800;Bálsamo;9596;3530300;Mirassol;4;Entrância Intermediária;Rua São Sebastião , 19-39 - Centro, 15130-000;-20.82764541913081;-49.504245734667414;16;16ª São José do Rio Preto;8;8ª São José do Rio Preto;85215;4;Bálsamo, Jaci, Mirassol, Mirassolândia;33;Adolfo, Américo de Campos, Bady Bassitt, Bálsamo, Cedral, Cosmorama, Guapiaçu, Icém, Ipiguá, Jaci, José Bonifácio, Macaubal, Mendonça, Mirassol, Mirassolândia, Monte Aprazível, Neves Paulista, Nipoã, Nova Aliança, Nova Granada, Onda Verde, Orindiúva, Palestina, Paulo de Faria, Poloni, Potirendaba, Riolândia, Sebastianópolis do Sul, São José do Rio Preto, Tanabi, Ubarana, Uchoa, União Paulista;;0;;1ª Vara Judicial, 2ª Vara Judicial, 3ª Vara Judicial, Assistente Judiciário da 1ª Vara Judicial
3504909;Bananal;9969;3504909;Bananal;2;Entrância Inicial;Praça Rubião Jr. 305 , 305 - Centro, 12850-000;-22.733833474129572;-44.334507607857255;48;48ª Guaratinguetá;9;9ª São José dos Campos;16152;3;Arapeí, Bananal, São José do Barreiro;17;Aparecida, Arapeí, Areias, Bananal, Cachoeira Paulista, Canas, Cruzeiro, Cunha, Guaratinguetá, Lavrinhas, Lorena, Piquete, Potim, Queluz, Roseira, Silveiras, São José do Barreiro;DR JOSÉ RANGEL DE ALMEIDA;2;Juizado Especial Cível, Vara Judicial;Juizado Especial Cível, Vara Judicial
3505005;Barão de Antonina;3531;3522802;Itaporanga;2;Entrância Inicial;Avenida Santa Cruz , 59 - Centro, 18480-000;-23.672943964016543;-49.458483351562634;49;49ª Itapeva;10;10ª Sorocaba;23215;3;Barão de Antonina, Itaporanga, Riversul;16;Apiaí, Barra do Chapéu, Barão de Antonina, Bom Sucesso de Itararé, Buri, Itaberá, Itapeva, Itapirapuã Paulista, Itaporanga, Itararé, Itaóca, Nova Campina, Ribeira, Ribeirão Branco, Riversul, Taquarivaí;;0;;Juizado Especial Cível e Criminal, Vara Única
3505104;Barbosa;5640;3537305;Penápolis;5;Entrância Intermediária;Praça Doutor Carlos Sampaio Filho , 190 - Centro, 16300-000;-21.405402830387295;-50.0956961896093;36;36ª Araçatuba;2;2ª Araçatuba;96618;7;Alto Alegre, Avanhandava, Barbosa, Braúna, Glicério, Luiziânia, Penápolis;26;Alto Alegre, Araçatuba, Avanhandava, Barbosa, Bento de Abreu, Bilac, Birigui, Braúna, Brejo Alegre, Buritama, Clementina, Coroados, Gabriel Monteiro, Glicério, Guararapes, Lourdes, Luiziânia, Penápolis, Piacatu, Planalto, Rubiácea, Santo Antônio do Aracanguá, Santópolis do Aguapeí, Turiúba, Valparaíso, Zacarias;;0;;1ª Vara Judicial, 2ª Vara Judicial, 3ª Vara Judicial, 4ª Vara Judicial, Vara do Juizado Especial Cível e Criminal
3505203;Bariri;31595;3505203;Bariri;0;Entrância Inicial;Avenida Claudionor Barbieri nº 488 ,  - Centro, 17250-027;-22.066797210325753;-48.71882912121642;33;33ª Jaú;3;3ª Bauru;35213;2;Bariri, Itaju;12;Bariri, Barra Bonita, Bocaina, Boracéia, Dois Córregos, Igaraçu do Tietê, Itaju, Itapuí, Jaú, Macatuba, Mineiros do Tietê, Pederneiras;"FORUM ""DR. JOAQUIM FERNANDO PAES DE BARROS NETTO"", Fórum Bariri II, Residência Oficial - cedida para Prefeitura Municipal de Bariri-19ª Zona Eleitor";0;;
3505302;Barra Bonita;34346;3505302;Barra Bonita;3;Entrância Inicial;Rua Prudente de Moraes - Praça Emydio Meira , 520 - Jardim Vista Alegre, 17340-102;-22.479482493867387;-48.54175633797272;33;33ª Jaú;3;3ª Bauru;57452;2;Barra Bonita, Igaraçu do Tietê;12;Bariri, Barra Bonita, Bocaina, Boracéia, Dois Córregos, Igaraçu do Tietê, Itaju, Itapuí, Jaú, Macatuba, Mineiros do Tietê, Pederneiras;Fórum I Barra Bonita, Fórum II Barra Bonita (CEJUSC);3;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível e Criminal;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível e Criminal
3505351;Barra do Chapéu;5179;3502705;Apiaí;0;Entrância Inicial;Praça Francisco Xavier da Rocha , 182 - Centro, 18320-000;-24.421467380540186;-48.817372200286705;49;49ª Itapeva;10;10ª Sorocaba;40624;5;Apiaí, Barra do Chapéu, Itapirapuã Paulista, Itaóca, Ribeira;16;Apiaí, Barra do Chapéu, Barão de Antonina, Bom Sucesso de Itararé, Buri, Itaberá, Itapeva, Itapirapuã Paulista, Itaporanga, Itararé, Itaóca, Nova Campina, Ribeira, Ribeirão Branco, Riversul, Taquarivaí;;0;;
3505401;Barra do Turvo;6876;3524600;Jacupiranga;3;Entrância Inicial;Avenida Presidente Kennedy , 299 - Centro, 11940-000;-24.777362691455508;-48.05387553699498;21;21ª Registro;7;7ª Santos;51488;3;Barra do Turvo, Cajati, Jacupiranga;13;Barra do Turvo, Cajati, Cananéia, Eldorado, Iguape, Ilha Comprida, Iporanga, Jacupiranga, Juquiá, Miracatu, Pariquera-Açu, Registro, Sete Barras;;0;;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível e Criminal
3505500;Barretos;122485;3505500;Barretos;6;Entrância Final;Rua 14 , 643 - Centro, 14780-040;-20.514159236060067;-48.65194625103642;14;14ª Barretos;8;8ª São José do Rio Preto;129114;2;Barretos, Colômbia;16;Altair, Barretos, Bebedouro, Cajobi, Colina, Colômbia, Embaúba, Guaraci, Guaíra, Jaborandi, Monte Azul Paulista, Olímpia, Paraíso, Severínia, Terra Roxa, Viradouro;Fórum Barretos - Prédio II (Cejusc e Colégio Recursal), Fórum I Barretos, Fórum III Barretos (Anexo do Juizado Especial Cível - UNIFEB);6;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, 3ª Vara Cível, Juizado Especial Cível e Criminal - Ofício;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, 3ª Vara Cível, Juizado Especial Cível e Criminal - Ofício
3505609;Barrinha;32092;3551702;Sertãozinho;6;Entrância Final;Avenida Pedro Strini , 71 - Jd. América, 14160-260;-21.12291489152417;-48.00888267356239;41;41ª Ribeirão Preto;6;6ª Ribeirão Preto;168450;3;Barrinha, Dumont, Sertãozinho;16;Barrinha, Cajuru, Cravinhos, Cássia dos Coqueiros, Dumont, Guatapará, Jardinópolis, Luís Antônio, Pontal, Ribeirão Preto, Santa Cruz da Esperança, Santa Rosa de Viterbo, Serra Azul, Serrana, Sertãozinho, São Simão;;0;;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Cível, 3ª Vara Cível, Oficio do Juizado Especial Cível e Criminal, Vara do Juizado Especial Cível e Criminal
3505708;Barueri;316473;3505708;Barueri;0;Entrância Final;Rua Ministro Raphael de Barros Monteiro , 110 - Jardim dos Camargos, 06410080;-23.50528114474725;-46.87726226167946;4;4ª Osasco;1;1ª Grande São Paulo;316473;1;Barueri;6;Barueri, Carapicuíba, Jandira, Osasco, Pirapora do Bom Jesus, Santana de Parnaíba;Fórum Barueri - (Anexo Fiscal) - Desativado, Fórum Barueri - (Principal) - Desativado, Fórum Barueri II - (CEJUSC), Fórum Barueri III - (Juizado Especial Cível Digital), Fórum Barueri i - (Prédio Novo);0;;
3505807;Bastos;21503;3505807;Bastos;0;Entrância Inicial;Rua XV de Novembro , 50 - Jardim Hikari, 17690-000;-21.950215380270784;-50.74398556525667;30;30ª Tupã;5;5ª Presidente Prudente;27634;2;Bastos, Iacri;17;Adamantina, Arco-Íris, Bastos, Flórida Paulista, Herculândia, Iacri, Inúbia Paulista, Lucélia, Mariápolis, Osvaldo Cruz, Parapuã, Pracinha, Queiroz, Rinópolis, Sagres, Salmourão, Tupã;Foro da Comarca de Bastos, Fórum Bastos [desativado];0;;
3505906;Batatais;58402;3505906;Batatais;3;Entrância Final;Praça Doutor José Arantes Junqueira , 01 - Centro, 14300-023;-20.867797330288386;-47.57474915267476;39;39ª Batatais;6;6ª Ribeirão Preto;58402;1;Batatais;8;Altinópolis, Batatais, Brodowski, Morro Agudo, Nuporanga, Orlândia, Sales Oliveira, Santo Antônio da Alegria;Fórum Batatais, Fórum Batatais II - Juizado Especial Cível e Criminal, Fórum Batatais III - CEJUSC;3;1ª Vara Cível, 2ª Vara Cível, Vara Criminal;1ª Vara Cível, 2ª Vara Cível, Vara Criminal
